VARSET3,VARNAMES3,FUNCLABEL3,DFCOEF3
207,LVI_LAISRS,LN4,-0.000737424
207,LVI_NDVI35S,LN4,-0.001912113
207,LVI_NDVI43M,LN4,-8.18E-05
207,LVI_NDVI43S,LN4,0.001669162
207,LVI_NDVI73M,LN4,0.000131397
207,LVI_PCA1S,LN4,0.039245421
207,LVI_SLOPE,LN4,0.000904002
207,LVI_WETM,LN4,0.295002617
207,MSmk,LN4,5.263049093
207,MSxv,LN4,-0.21159834
207,SBPSmc,LN4,-0.174579231
207,SBPSmk,LN4,0.618193851
207,SBPSxc,LN4,1.453227478
207,SBPSxv,LN4,0.388553141
207,SBSdw,LN4,-1.831595749
207,VRI_BPH_PL,LN4,-0.055846642
207,VRI_BPH_SX,LN4,-0.057154462
207,VRI_HT_AT,LN4,-0.046412583
207,VRI_HT_FD,LN4,-0.011128338
207,VRI_HT_PL,LN4,0.031471087
208,B1_MEAN,LN1,0.066654297
208,B5_STDEV,LN1,0.044209066
208,LVI_BRIGHTM,LN1,-0.031042846
208,LVI_CENTX,LN1,4.29E-07
208,LVI_CENTY,LN1,1.60E-06
208,LVI_ELEV,LN1,0.001743801
208,LVI_GREENS,LN1,0.106130243
208,LVI_LAISRS,LN1,0.000945475
208,LVI_NDVI35S,LN1,3.99E-05
208,LVI_NDVI73M,LN1,0.000575034
208,LVI_NDVI73S,LN1,6.39E-05
208,LVI_PCA1S,LN1,-0.050500518
208,LVI_SLOPE,LN1,-0.019012186
208,LVI_WETM,LN1,0.025155848
208,MSmk,LN1,0.249171568
208,MSxv,LN1,-0.068551498
208,SBPSmk,LN1,0.093981147
208,SBPSxc,LN1,0.206145831
208,SBPSxv,LN1,0.009141783
208,SBSdw,LN1,-2.092550432
208,SBSmc,LN1,-0.050886168
208,VRI_AGE_SX,LN1,0.00142362
208,VRI_BPH_PL,LN1,-0.003488369
208,VRI_BPH_SX,LN1,0.001217748
208,VRI_HT_AT,LN1,0.075064387
208,VRI_HT_FD,LN1,-0.297739547
208,VRI_HT_PL,LN1,0.011797269
208,B1_MEAN,LN2,0.149732668
208,B5_STDEV,LN2,0.371565453
208,LVI_BRIGHTM,LN2,-0.069637294
208,LVI_CENTX,LN2,-1.11E-05
208,LVI_CENTY,LN2,-2.59E-05
208,LVI_ELEV,LN2,-0.001347207
208,LVI_GREENS,LN2,0.232389937
208,LVI_LAISRS,LN2,0.039565133
208,LVI_NDVI35S,LN2,-0.001111073
208,LVI_NDVI73M,LN2,-1.08E-05
208,LVI_NDVI73S,LN2,9.00E-05
208,LVI_PCA1S,LN2,-0.128215054
208,LVI_SLOPE,LN2,-0.002251369
208,LVI_WETM,LN2,0.487393653
208,MSmk,LN2,-0.861353866
208,MSxv,LN2,0.564115552
208,SBPSmk,LN2,0.379709267
208,SBPSxc,LN2,1.102609095
208,SBPSxv,LN2,2.297211761
208,SBSdw,LN2,-0.03143918
208,SBSmc,LN2,0.603603829
208,VRI_AGE_SX,LN2,0.001888777
208,VRI_BPH_PL,LN2,0.002859495
208,VRI_BPH_SX,LN2,0.066916594
208,VRI_HT_AT,LN2,0.049450668
208,VRI_HT_FD,LN2,-0.02382643
208,VRI_HT_PL,LN2,0.034346595
208,B1_MEAN,LN3,-0.182029995
208,B5_STDEV,LN3,-0.122874995
208,LVI_BRIGHTM,LN3,0.245273873
208,LVI_CENTX,LN3,4.09E-06
208,LVI_CENTY,LN3,1.26E-05
208,LVI_ELEV,LN3,0.002265281
208,LVI_GREENS,LN3,-0.570755588
208,LVI_LAISRS,LN3,-0.009009436
208,LVI_NDVI35S,LN3,0.000683649
208,LVI_NDVI73M,LN3,-0.003062125
208,LVI_NDVI73S,LN3,-0.000979517
208,LVI_PCA1S,LN3,0.07272655
208,LVI_SLOPE,LN3,-0.003005637
208,LVI_WETM,LN3,-0.009209879
208,MSmk,LN3,-1.296191604
208,MSxv,LN3,0.912945824
208,SBPSmk,LN3,-0.457245851
208,SBPSxc,LN3,1.423596918
208,SBPSxv,LN3,-0.319901992
208,SBSdw,LN3,0.529086292
208,SBSmc,LN3,-0.487508135
208,VRI_AGE_SX,LN3,-0.001298507
208,VRI_BPH_PL,LN3,-0.049530083
208,VRI_BPH_SX,LN3,-0.064284722
208,VRI_HT_AT,LN3,-0.047623137
208,VRI_HT_FD,LN3,-0.049959922
208,VRI_HT_PL,LN3,-0.019227639
208,B1_MEAN,LN4,-0.004830873
208,B5_STDEV,LN4,-0.002699106
208,LVI_BRIGHTM,LN4,-0.05155749
208,LVI_CENTX,LN4,2.76E-05
208,LVI_CENTY,LN4,3.68E-05
208,LVI_ELEV,LN4,0.003242326
208,LVI_GREENS,LN4,-0.264004179
208,LVI_LAISRS,LN4,0.003409036
208,LVI_NDVI35S,LN4,-0.001410232
208,LVI_NDVI73M,LN4,-0.000353414
208,LVI_NDVI73S,LN4,-0.000436454
208,LVI_PCA1S,LN4,0.061115057
208,LVI_SLOPE,LN4,0.002596129
208,LVI_WETM,LN4,0.198086231
208,MSmk,LN4,5.384179295
208,MSxv,LN4,-0.118577812
208,SBPSmk,LN4,0.724861441
208,SBPSxc,LN4,1.413354811
208,SBPSxv,LN4,0.479912376
208,SBSdw,LN4,-1.764328329
208,SBSmc,LN4,0.247514636
208,VRI_AGE_SX,LN4,-0.006283831
208,VRI_BPH_PL,LN4,-0.050109113
208,VRI_BPH_SX,LN4,-0.023495218
208,VRI_HT_AT,LN4,-0.054193427
208,VRI_HT_FD,LN4,-0.01211643
208,VRI_HT_PL,LN4,0.018741674
209,B1_MEAN,LN1,0.051496577
209,B3_STDEV,LN1,-0.055747256
209,B4_MEAN,LN1,-0.000544792
209,B5_STDEV,LN1,-0.005716845
209,LVI_CENTX,LN1,7.25E-07
209,LVI_CENTY,LN1,2.24E-06
209,LVI_ELEV,LN1,0.001722266
209,LVI_GREENS,LN1,0.048668084
209,LVI_LAISRS,LN1,0.007125252
209,LVI_NDVI43M,LN1,-0.00012846
209,LVI_NDVI73M,LN1,0.000565479
209,LVI_SLOPE,LN1,-0.018545456
209,LVI_WETM,LN1,0.049297829
209,MSmk,LN1,0.241075052
209,MSxv,LN1,-0.066312688
209,SBPSmc,LN1,0.02224614
209,SBPSmk,LN1,0.099032192
209,SBPSxc,LN1,0.185681818
209,SBPSxv,LN1,0.013803599
209,SBSdw,LN1,-2.09327592
209,SBSmc,LN1,-0.036638045
209,VRI_AGE_SX,LN1,0.001499373
209,VRI_BPH_PL,LN1,-0.003635027
209,VRI_BPH_SX,LN1,0.001059378
209,VRI_HT_AT,LN1,0.075897172
209,VRI_HT_FD,LN1,-0.298512785
209,VRI_HT_PL,LN1,0.012121756
209,B1_MEAN,LN2,0.143587745
209,B3_STDEV,LN2,-0.148821159
209,B4_MEAN,LN2,-0.029974273
209,B5_STDEV,LN2,0.205670187
209,LVI_CENTX,LN2,-1.26E-05
209,LVI_CENTY,LN2,-2.65E-05
209,LVI_ELEV,LN2,-0.001167624
209,LVI_GREENS,LN2,0.135453389
209,LVI_LAISRS,LN2,0.043985347
209,LVI_NDVI43M,LN2,0.000455578
209,LVI_NDVI73M,LN2,-0.000287031
209,LVI_SLOPE,LN2,-0.004874608
209,LVI_WETM,LN2,0.419537091
209,MSmk,LN2,-0.946968088
209,MSxv,LN2,0.449841902
209,SBPSmc,LN2,-0.389748034
209,SBPSmk,LN2,0.332920168
209,SBPSxc,LN2,0.953199531
209,SBPSxv,LN2,2.221668953
209,SBSdw,LN2,-0.023835906
209,SBSmc,LN2,0.52689764
209,VRI_AGE_SX,LN2,0.001878475
209,VRI_BPH_PL,LN2,0.003763159
209,VRI_BPH_SX,LN2,0.065328186
209,VRI_HT_AT,LN2,0.05522155
209,VRI_HT_FD,LN2,-0.026871635
209,VRI_HT_PL,LN2,0.032926796
209,B1_MEAN,LN3,-0.097998882
209,B3_STDEV,LN3,0.026321683
209,B4_MEAN,LN3,0.081199953
209,B5_STDEV,LN3,-0.015478276
209,LVI_CENTX,LN3,4.43E-06
209,LVI_CENTY,LN3,8.79E-06
209,LVI_ELEV,LN3,0.002044354
209,LVI_GREENS,LN3,-0.594971995
209,LVI_LAISRS,LN3,-0.014205081
209,LVI_NDVI43M,LN3,-0.00069983
209,LVI_NDVI73M,LN3,-0.001865277
209,LVI_SLOPE,LN3,-0.005568634
209,LVI_WETM,LN3,0.016957638
209,MSmk,LN3,-1.351275616
209,MSxv,LN3,1.05668962
209,SBPSmc,LN3,0.332802811
209,SBPSmk,LN3,-0.445373153
209,SBPSxc,LN3,1.581742332
209,SBPSxv,LN3,-0.220233737
209,SBSdw,LN3,0.489478358
209,SBSmc,LN3,-0.455291214
209,VRI_AGE_SX,LN3,-0.001234613
209,VRI_BPH_PL,LN3,-0.051842828
209,VRI_BPH_SX,LN3,-0.066404447
209,VRI_HT_AT,LN3,-0.060464672
209,VRI_HT_FD,LN3,-0.04492122
209,VRI_HT_PL,LN3,-0.018059164
209,B1_MEAN,LN4,0.000394115
209,B3_STDEV,LN4,0.046245943
209,B4_MEAN,LN4,0.003452035
209,B5_STDEV,LN4,-0.006721208
209,LVI_CENTX,LN4,2.62E-05
209,LVI_CENTY,LN4,3.58E-05
209,LVI_ELEV,LN4,0.0031508
209,LVI_GREENS,LN4,-0.278140481
209,LVI_LAISRS,LN4,-0.002900473
209,LVI_NDVI43M,LN4,-0.000152848
209,LVI_NDVI73M,LN4,0.000180549
209,LVI_SLOPE,LN4,-0.000931354
209,LVI_WETM,LN4,0.248983662
209,MSmk,LN4,5.242446915
209,MSxv,LN4,-0.133558002
209,SBPSmc,LN4,-0.187364764
209,SBPSmk,LN4,0.701809525
209,SBPSxc,LN4,1.468581522
209,SBPSxv,LN4,0.502375367
209,SBSdw,LN4,-1.816806025
209,SBSmc,LN4,0.202185365
209,VRI_AGE_SX,LN4,-0.006703929
209,VRI_BPH_PL,LN4,-0.052105005
209,VRI_BPH_SX,LN4,-0.024395423
209,VRI_HT_AT,LN4,-0.058839183
209,VRI_HT_FD,LN4,-0.012516601
209,VRI_HT_PL,LN4,0.017128841
210,B1_MEAN,LN1,0.06266273
210,B4_MEAN,LN1,-0.006313544
210,B5_STDEV,LN1,0.045196171
210,LVI_CENTX,LN1,5.88E-07
210,LVI_CENTY,LN1,2.11E-06
210,LVI_ELEV,LN1,0.001752585
210,LVI_GREENS,LN1,0.107002592
210,LVI_LAISRS,LN1,0.000418483
210,LVI_NDVI35S,LN1,3.52E-05
210,LVI_NDVI43S,LN1,2.79E-05
210,LVI_NDVI73M,LN1,0.000599693
210,LVI_NDVI73S,LN1,7.65E-05
210,LVI_PCA1S,LN1,-0.050316884
210,LVI_SLOPE,LN1,-0.019334126
210,LVI_WETM,LN1,0.048033527
210,MSmk,LN1,0.248638856
210,MSxv,LN1,-0.064916771
210,SBPSmk,LN1,0.10270104
210,SBPSxc,LN1,0.213268282
210,SBPSxv,LN1,0.008364046
210,SBSdw,LN1,-2.090270012
210,SBSmc,LN1,-0.05488277
210,VRI_BPH_PL,LN1,-0.002769613
210,VRI_BPH_SX,LN1,0.007865235
210,VRI_HT_AT,LN1,0.072365947
210,VRI_HT_FD,LN1,-0.297713573
210,VRI_HT_PL,LN1,0.008429618
210,B1_MEAN,LN2,0.14700094
210,B4_MEAN,LN2,-0.01984045
210,B5_STDEV,LN2,0.343672407
210,LVI_CENTX,LN2,-1.07E-05
210,LVI_CENTY,LN2,-2.55E-05
210,LVI_ELEV,LN2,-0.001304204
210,LVI_GREENS,LN2,0.481336484
210,LVI_LAISRS,LN2,0.044456039
210,LVI_NDVI35S,LN2,-0.000872758
210,LVI_NDVI43S,LN2,-0.001300782
210,LVI_NDVI73M,LN2,2.50E-05
210,LVI_NDVI73S,LN2,0.000129818
210,LVI_PCA1S,LN2,-0.112822512
210,LVI_SLOPE,LN2,-0.001976333
210,LVI_WETM,LN2,0.524139318
210,MSmk,LN2,-0.824155507
210,MSxv,LN2,0.580946143
210,SBPSmk,LN2,0.38642018
210,SBPSxc,LN2,1.085288973
210,SBPSxv,LN2,2.346697067
210,SBSdw,LN2,-0.029605113
210,SBSmc,LN2,0.602573196
210,VRI_BPH_PL,LN2,0.003643572
210,VRI_BPH_SX,LN2,0.075203269
210,VRI_HT_AT,LN2,0.045805854
210,VRI_HT_FD,LN2,-0.025449221
210,VRI_HT_PL,LN2,0.029828771
210,B1_MEAN,LN3,-0.154297052
210,B4_MEAN,LN3,0.052834068
210,B5_STDEV,LN3,-0.123358904
210,LVI_CENTX,LN3,4.16E-06
210,LVI_CENTY,LN3,1.15E-05
210,LVI_ELEV,LN3,0.002408297
210,LVI_GREENS,LN3,-0.5920941
210,LVI_LAISRS,LN3,-0.010828748
210,LVI_NDVI35S,LN3,0.000753167
210,LVI_NDVI43S,LN3,-3.31E-05
210,LVI_NDVI73M,LN3,-0.003243811
210,LVI_NDVI73S,LN3,-0.001047828
210,LVI_PCA1S,LN3,0.071763346
210,LVI_SLOPE,LN3,-0.00283534
210,LVI_WETM,LN3,-0.191100347
210,MSmk,LN3,-1.309065232
210,MSxv,LN3,0.889468945
210,SBPSmk,LN3,-0.481394338
210,SBPSxc,LN3,1.417709587
210,SBPSxv,LN3,-0.355210554
210,SBSdw,LN3,0.532931906
210,SBSmc,LN3,-0.504666074
210,VRI_BPH_PL,LN3,-0.049667723
210,VRI_BPH_SX,LN3,-0.070056258
210,VRI_HT_AT,LN3,-0.047184622
210,VRI_HT_FD,LN3,-0.048589545
210,VRI_HT_PL,LN3,-0.015216487
210,B1_MEAN,LN4,-0.024500998
210,B4_MEAN,LN4,-0.003353698
210,B5_STDEV,LN4,0.027858872
210,LVI_CENTX,LN4,2.64E-05
210,LVI_CENTY,LN4,3.59E-05
210,LVI_ELEV,LN4,0.00298533
210,LVI_GREENS,LN4,-0.608415181
210,LVI_LAISRS,LN4,0.000284605
210,LVI_NDVI35S,LN4,-0.001752261
210,LVI_NDVI43S,LN4,0.001734529
210,LVI_NDVI73M,LN4,-0.000332486
210,LVI_NDVI73S,LN4,-0.00047239
210,LVI_PCA1S,LN4,0.04288084
210,LVI_SLOPE,LN4,0.003322131
210,LVI_WETM,LN4,0.247431479
210,MSmk,LN4,5.370331723
210,MSxv,LN4,-0.138889795
210,SBPSmk,LN4,0.706457838
210,SBPSxc,LN4,1.41963561
210,SBPSxv,LN4,0.436532219
210,SBSdw,LN4,-1.793107528
210,SBSmc,LN4,0.271751202
210,VRI_BPH_PL,LN4,-0.053628173
210,VRI_BPH_SX,LN4,-0.052822483
210,VRI_HT_AT,LN4,-0.041215952
210,VRI_HT_FD,LN4,-0.011173946
210,VRI_HT_PL,LN4,0.032760052
211,B1_MEAN,LN1,0.065261273
211,B5_STDEV,LN1,0.051626591
211,LVI_BRIGHTM,LN1,-0.011505329
211,LVI_BRIGHTS,LN1,-0.02722666
211,LVI_CENTX,LN1,7.29E-07
211,LVI_CENTY,LN1,2.06E-06
211,LVI_ELEV,LN1,0.00173495
211,LVI_GREENS,LN1,0.127151939
211,LVI_NDVI35S,LN1,-1.53E-05
211,LVI_NDVI43M,LN1,-0.000113302
211,LVI_NDVI73M,LN1,0.000701672
211,LVI_NDVI73S,LN1,0.000119011
211,LVI_PCA1S,LN1,-0.050178808
211,LVI_SLOPE,LN1,-0.019482168
211,LVI_WETM,LN1,0.061464521
211,MSmk,LN1,0.243395114
211,MSxv,LN1,-0.061362784
211,SBPSmk,LN1,0.10653229
211,SBPSxc,LN1,0.210788477
211,SBPSxv,LN1,0.021329273
211,SBSdw,LN1,-2.098671932
211,SBSmc,LN1,-0.041954128
211,VRI_BPH_PL,LN1,-0.003082835
211,VRI_BPH_SX,LN1,0.007752899
211,VRI_HT_AT,LN1,0.072038045
211,VRI_HT_FD,LN1,-0.297500067
211,VRI_HT_PL,LN1,0.008472188
211,B1_MEAN,LN2,0.189801716
211,B5_STDEV,LN2,0.421177665
211,LVI_BRIGHTM,LN2,-0.219926509
211,LVI_BRIGHTS,LN2,-0.083708686
211,LVI_CENTX,LN2,-1.05E-05
211,LVI_CENTY,LN2,-2.65E-05
211,LVI_ELEV,LN2,-0.001057637
211,LVI_GREENS,LN2,0.468980468
211,LVI_NDVI35S,LN2,-0.000941499
211,LVI_NDVI43M,LN2,0.00065854
211,LVI_NDVI73M,LN2,-0.000629071
211,LVI_NDVI73S,LN2,-0.000149873
211,LVI_PCA1S,LN2,-0.125449461
211,LVI_SLOPE,LN2,-0.004748793
211,LVI_WETM,LN2,0.335344212
211,MSmk,LN2,-0.720979277
211,MSxv,LN2,0.584620573
211,SBPSmk,LN2,0.395319289
211,SBPSxc,LN2,1.134254255
211,SBPSxv,LN2,2.324363574
211,SBSdw,LN2,-0.055534594
211,SBSmc,LN2,0.620713344
211,VRI_BPH_PL,LN2,0.003464175
211,VRI_BPH_SX,LN2,0.07418352
211,VRI_HT_AT,LN2,0.04926209
211,VRI_HT_FD,LN2,-0.024992039
211,VRI_HT_PL,LN2,0.03025435
211,B1_MEAN,LN3,-0.201591396
211,B5_STDEV,LN3,-0.139292781
211,LVI_BRIGHTM,LN3,0.30444928
211,LVI_BRIGHTS,LN3,0.087411357
211,LVI_CENTX,LN3,3.46E-06
211,LVI_CENTY,LN3,1.24E-05
211,LVI_ELEV,LN3,0.002124652
211,LVI_GREENS,LN3,-0.664911691
211,LVI_NDVI35S,LN3,0.000690729
211,LVI_NDVI43M,LN3,-0.000219307
211,LVI_NDVI73M,LN3,-0.002878869
211,LVI_NDVI73S,LN3,-0.00089038
211,LVI_PCA1S,LN3,0.063025908
211,LVI_SLOPE,LN3,-0.001982834
211,LVI_WETM,LN3,0.047435888
211,MSmk,LN3,-1.364969289
211,MSxv,LN3,0.895184847
211,SBPSmk,LN3,-0.473592513
211,SBPSxc,LN3,1.415295454
211,SBPSxv,LN3,-0.341359822
211,SBSdw,LN3,0.536721748
211,SBSmc,LN3,-0.504612165
211,VRI_BPH_PL,LN3,-0.049367408
211,VRI_BPH_SX,LN3,-0.068877545
211,VRI_HT_AT,LN3,-0.046961862
211,VRI_HT_FD,LN3,-0.04988959
211,VRI_HT_PL,LN3,-0.016199715
211,B1_MEAN,LN4,0.00757275
211,B5_STDEV,LN4,-0.004782875
211,LVI_BRIGHTM,LN4,-0.106071611
211,LVI_BRIGHTS,LN4,-0.04092054
211,LVI_CENTX,LN4,2.76E-05
211,LVI_CENTY,LN4,3.58E-05
211,LVI_ELEV,LN4,0.003284352
211,LVI_GREENS,LN4,-0.237145144
211,LVI_NDVI35S,LN4,-0.001421239
211,LVI_NDVI43M,LN4,0.000208671
211,LVI_NDVI73M,LN4,-0.000589119
211,LVI_NDVI73S,LN4,-0.000564666
211,LVI_PCA1S,LN4,0.068893528
211,LVI_SLOPE,LN4,0.003754607
211,LVI_WETM,LN4,0.132487482
211,MSmk,LN4,5.519734723
211,MSxv,LN4,-0.119241604
211,SBPSmk,LN4,0.699293278
211,SBPSxc,LN4,1.398386678
211,SBPSxv,LN4,0.473935776
211,SBSdw,LN4,-1.792648759
211,SBSmc,LN4,0.274474594
211,VRI_BPH_PL,LN4,-0.055176135
211,VRI_BPH_SX,LN4,-0.056521942
211,VRI_HT_AT,LN4,-0.041636541
211,VRI_HT_FD,LN4,-0.012264967
211,VRI_HT_PL,LN4,0.032822846
212,B1_MEAN,LN1,0.064570407
212,B3_STDEV,LN1,-0.064726481
212,B4_MEAN,LN1,-0.005779247
212,B5_STDEV,LN1,-0.009495626
212,LVI_CENTX,LN1,3.99E-07
212,LVI_CENTY,LN1,1.53E-06
212,LVI_ELEV,LN1,0.001731088
212,LVI_GREENS,LN1,0.057592209
212,LVI_LAISRS,LN1,0.004587277
212,LVI_NDVI35S,LN1,0.000201665
212,LVI_NDVI73M,LN1,0.000615817
212,LVI_NDVI73S,LN1,9.68E-05
212,LVI_SLOPE,LN1,-0.019505204
212,LVI_WETM,LN1,0.038999794
212,MSmk,LN1,0.242634265
212,MSxv,LN1,-0.064481717
212,SBPSmk,LN1,0.096212537
212,SBPSxc,LN1,0.184892973
212,SBPSxv,LN1,0.019851325
212,SBSdw,LN1,-2.098347426
212,SBSmc,LN1,-0.045711114
212,VRI_AGE_SX,LN1,0.001466209
212,VRI_BPH_PL,LN1,-0.003625428
212,VRI_BPH_SX,LN1,0.00065514
212,VRI_HT_AT,LN1,0.076084734
212,VRI_HT_FD,LN1,-0.298606738
212,VRI_HT_PL,LN1,0.011801135
212,B1_MEAN,LN2,0.139300418
212,B3_STDEV,LN2,-0.140141051
212,B4_MEAN,LN2,-0.012218762
212,B5_STDEV,LN2,0.232258358
212,LVI_CENTX,LN2,-1.14E-05
212,LVI_CENTY,LN2,-2.60E-05
212,LVI_ELEV,LN2,-0.001419277
212,LVI_GREENS,LN2,0.09562535
212,LVI_LAISRS,LN2,0.049289078
212,LVI_NDVI35S,LN2,-0.000786907
212,LVI_NDVI73M,LN2,6.82E-05
212,LVI_NDVI73S,LN2,0.000148753
212,LVI_SLOPE,LN2,-0.003522356
212,LVI_WETM,LN2,0.51445041
212,MSmk,LN2,-0.904109677
212,MSxv,LN2,0.574738176
212,SBPSmk,LN2,0.382167242
212,SBPSxc,LN2,1.055065873
212,SBPSxv,LN2,2.32870253
212,SBSdw,LN2,-0.049032277
212,SBSmc,LN2,0.609490733
212,VRI_AGE_SX,LN2,0.001977508
212,VRI_BPH_PL,LN2,0.002468672
212,VRI_BPH_SX,LN2,0.065852138
212,VRI_HT_AT,LN2,0.052101869
212,VRI_HT_FD,LN2,-0.026202539
212,VRI_HT_PL,LN2,0.034481747
212,B1_MEAN,LN3,-0.152023023
212,B3_STDEV,LN3,0.067116232
212,B4_MEAN,LN3,0.051886809
212,B5_STDEV,LN3,-0.043628768
212,LVI_CENTX,LN3,4.61E-06
212,LVI_CENTY,LN3,1.21E-05
212,LVI_ELEV,LN3,0.00248515
212,LVI_GREENS,LN3,-0.513255221
212,LVI_LAISRS,LN3,-0.017117028
212,LVI_NDVI35S,LN3,0.00061513
212,LVI_NDVI73M,LN3,-0.003267346
212,LVI_NDVI73S,LN3,-0.00106189
212,LVI_SLOPE,LN3,-0.002380791
212,LVI_WETM,LN3,-0.17940201
212,MSmk,LN3,-1.270838857
212,MSxv,LN3,0.889026462
212,SBPSmk,LN3,-0.476047636
212,SBPSxc,LN3,1.453019351
212,SBPSxv,LN3,-0.382227679
212,SBSdw,LN3,0.544675939
212,SBSmc,LN3,-0.511317472
212,VRI_AGE_SX,LN3,-0.001247842
212,VRI_BPH_PL,LN3,-0.049101617
212,VRI_BPH_SX,LN3,-0.064540014
212,VRI_HT_AT,LN3,-0.051329985
212,VRI_HT_FD,LN3,-0.047544165
212,VRI_HT_PL,LN3,-0.018346977
212,B1_MEAN,LN4,-0.025967958
212,B3_STDEV,LN4,0.123673656
212,B4_MEAN,LN4,-0.010766816
212,B5_STDEV,LN4,0.056563899
212,LVI_CENTX,LN4,2.68E-05
212,LVI_CENTY,LN4,3.72E-05
212,LVI_ELEV,LN4,0.003040949
212,LVI_GREENS,LN4,-0.219839414
212,LVI_LAISRS,LN4,0.001150448
212,LVI_NDVI35S,LN4,-0.001774982
212,LVI_NDVI73M,LN4,-0.000341606
212,LVI_NDVI73S,LN4,-0.000480653
212,LVI_SLOPE,LN4,0.003266877
212,LVI_WETM,LN4,0.241597674
212,MSmk,LN4,5.335573555
212,MSxv,LN4,-0.128080059
212,SBPSmk,LN4,0.72449019
212,SBPSxc,LN4,1.424553095
212,SBPSxv,LN4,0.491837887
212,SBSdw,LN4,-1.770587107
212,SBSmc,LN4,0.2387062
212,VRI_AGE_SX,LN4,-0.006400738
212,VRI_BPH_PL,LN4,-0.049151633
212,VRI_BPH_SX,LN4,-0.020738294
212,VRI_HT_AT,LN4,-0.053822902
212,VRI_HT_FD,LN4,-0.011723254
212,VRI_HT_PL,LN4,0.018541902
213,B1_MEAN,LN1,0.0627666
213,B3_STDEV,LN1,-0.054199187
213,B5_STDEV,LN1,0.003995511
213,LVI_BRIGHTM,LN1,-0.025685448
213,LVI_BRIGHTS,LN1,-0.035509219
213,LVI_CENTX,LN1,7.29E-07
213,LVI_CENTY,LN1,1.86E-06
213,LVI_ELEV,LN1,0.001757134
213,LVI_GREENS,LN1,0.084345624
213,LVI_LAISRS,LN1,0.004951399
213,LVI_NDVI43M,LN1,-4.86E-05
213,LVI_NDVI73M,LN1,0.000539917
213,LVI_SLOPE,LN1,-0.01897899
213,LVI_WETM,LN1,0.029240705
213,MSmk,LN1,0.256210196
213,MSxv,LN1,-0.065217613
213,SBPSmk,LN1,0.101889023
213,SBPSxc,LN1,0.182037051
213,SBPSxv,LN1,0.028041705
213,SBSdw,LN1,-2.097025058
213,SBSmc,LN1,-0.030129253
213,VRI_AGE_SX,LN1,0.001500755
213,VRI_BPH_PL,LN1,-0.003789345
213,VRI_BPH_SX,LN1,0.000856121
213,VRI_HT_AT,LN1,0.076829564
213,VRI_HT_FD,LN1,-0.298546046
213,VRI_HT_PL,LN1,0.01212296
213,B1_MEAN,LN2,0.178207005
213,B3_STDEV,LN2,-0.149641925
213,B5_STDEV,LN2,0.226817208
213,LVI_BRIGHTM,LN2,-0.158263431
213,LVI_BRIGHTS,LN2,-0.067793967
213,LVI_CENTX,LN2,-1.13E-05
213,LVI_CENTY,LN2,-2.72E-05
213,LVI_ELEV,LN2,-0.001219789
213,LVI_GREENS,LN2,0.175959053
213,LVI_LAISRS,LN2,0.038640389
213,LVI_NDVI43M,LN2,0.000491331
213,LVI_NDVI73M,LN2,-0.000322146
213,LVI_SLOPE,LN2,-0.005011234
213,LVI_WETM,LN2,0.32740314
213,MSmk,LN2,-0.865799864
213,MSxv,LN2,0.5802564
213,SBPSmk,LN2,0.38339109
213,SBPSxc,LN2,1.052720947
213,SBPSxv,LN2,2.344489206
213,SBSdw,LN2,-0.048763698
213,SBSmc,LN2,0.61373931
213,VRI_AGE_SX,LN2,0.001996359
213,VRI_BPH_PL,LN2,0.002698542
213,VRI_BPH_SX,LN2,0.064967113
213,VRI_HT_AT,LN2,0.055270916
213,VRI_HT_FD,LN2,-0.02626008
213,VRI_HT_PL,LN2,0.034763177
213,B1_MEAN,LN3,-0.177177089
213,B3_STDEV,LN3,0.023830806
213,B5_STDEV,LN3,-0.052150329
213,LVI_BRIGHTM,LN3,0.414744159
213,LVI_BRIGHTS,LN3,0.129367891
213,LVI_CENTX,LN3,2.83E-06
213,LVI_CENTY,LN3,1.08E-05
213,LVI_ELEV,LN3,0.001891919
213,LVI_GREENS,LN3,-0.666139915
213,LVI_LAISRS,LN3,-0.004441572
213,LVI_NDVI43M,LN3,-0.00075449
213,LVI_NDVI73M,LN3,-0.001749371
213,LVI_SLOPE,LN3,-0.004420784
213,LVI_WETM,LN3,0.278784328
213,MSmk,LN3,-1.433028819
213,MSxv,LN3,0.943696678
213,SBPSmk,LN3,-0.485161771
213,SBPSxc,LN3,1.483030043
213,SBPSxv,LN3,-0.338173674
213,SBSdw,LN3,0.517821178
213,SBSmc,LN3,-0.535611906
213,VRI_AGE_SX,LN3,-0.00146533
213,VRI_BPH_PL,LN3,-0.050416665
213,VRI_BPH_SX,LN3,-0.065130464
213,VRI_HT_AT,LN3,-0.059748067
213,VRI_HT_FD,LN3,-0.04706799
213,VRI_HT_PL,LN3,-0.02112927
213,B1_MEAN,LN4,0.01108288
213,B3_STDEV,LN4,0.044420429
213,B5_STDEV,LN4,-0.002429294
213,LVI_BRIGHTM,LN4,-0.006071578
213,LVI_BRIGHTS,LN4,-0.003832527
213,LVI_CENTX,LN4,2.68E-05
213,LVI_CENTY,LN4,3.57E-05
213,LVI_ELEV,LN4,0.003116148
213,LVI_GREENS,LN4,-0.263069462
213,LVI_LAISRS,LN4,-0.004582521
213,LVI_NDVI43M,LN4,-7.72E-05
