UID,FLDP,OPIP,SAGESAND7,SAGESTRD1,SDENSAN,SDIASTRD7,SPDIASTR2,ZSCORE,ZTRANS,ODDS,p
1163.000,0,0,0.000,0.000,0.015,0.000,1,0.166,0.561,3.590,0.782
1164.000,0,0,0.000,0.000,0.014,0.000,1,0.190,0.564,3.731,0.789
1165.000,0,0,0.000,0.000,0.021,0.013,1,0.586,0.615,6.858,0.873
1166.000,0,0,0.000,0.000,0.025,0.001,1,-0.264,0.506,1.731,0.634
1167.000,0,0,0.000,0.000,0.101,0.000,0,-4.183,0.000,0.000,0.000
1168.000,0,0,0.000,0.000,0.000,0.082,0,4.228,1.085,366.901,0.997
1169.000,0,0,0.000,0.000,0.020,0.000,1,-0.050,0.533,2.512,0.715
1170.000,0,0,0.009,0.003,0.034,0.000,1,-0.888,0.425,0.512,0.339
1171.000,0,0,0.008,0.000,0.012,0.000,1,0.052,0.546,2.982,0.749
1172.000,0,0,0.024,0.000,0.030,0.000,1,-1.343,0.366,0.181,0.153
1173.000,0,0,0.000,0.000,0.023,0.010,1,0.313,0.580,4.535,0.819
1174.000,0,0,0.000,0.000,0.029,0.023,1,0.707,0.631,8.172,0.891
1175.000,0,0,0.000,0.000,0.056,0.000,0,-2.508,0.216,0.004,0.004
1176.000,0,0,0.000,0.000,0.046,0.000,0,-2.035,0.277,0.025,0.025
1177.000,0,0,0.000,0.000,0.026,0.000,1,-0.353,0.494,1.475,0.596
1178.000,0,0,0.000,0.023,0.031,0.003,1,0.706,0.631,8.164,0.891
1179.000,0,0,0.000,0.003,0.028,0.000,1,-0.247,0.508,1.783,0.641
1180.000,0,0,0.000,0.043,0.049,0.000,1,0.806,0.644,9.407,0.904
1181.000,0,0,0.000,1.709,2.686,0.000,1,-4.183,0.000,0.000,0.000
1182.000,0,1,0.000,0.002,0.063,0.003,1,-0.290,0.502,1.652,0.623
1183.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1184.000,0,0,0.000,0.000,0.078,0.000,0,-3.492,0.089,0.000,0.000
1185.000,0,0,0.000,0.000,1.851,0.000,1,-4.183,0.000,0.000,0.000
1186.000,0,0,0.000,0.000,0.021,0.000,0,-0.947,0.418,0.452,0.311
1187.000,0,0,0.000,0.000,0.022,0.000,0,-0.997,0.411,0.405,0.288
1188.000,0,0,0.000,0.000,0.039,0.000,0,-1.743,0.315,0.062,0.059
1189.000,0,0,0.000,0.000,0.022,0.000,0,-1.000,0.411,0.403,0.287
1190.000,0,0,0.000,0.000,0.060,0.000,1,-1.838,0.303,0.047,0.045
1191.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1192.000,0,0,0.000,0.000,1.109,0.000,0,-4.183,0.000,0.000,0.000
1193.000,0,0,0.000,0.000,0.413,0.000,1,-4.183,0.000,0.000,0.000
1194.000,1,0,0.000,0.000,0.246,0.000,0,-4.183,0.000,0.000,0.000
1195.000,1,0,0.000,0.000,0.307,0.000,1,-4.183,0.000,0.000,0.000
1196.000,0,0,0.000,0.000,0.548,0.000,1,-4.183,0.000,0.000,0.000
1197.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1198.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1199.000,0,0,0.000,0.000,0.141,0.000,0,-4.183,0.000,0.000,0.000
1200.000,0,0,0.000,0.000,0.118,0.061,1,-1.305,0.371,0.198,0.166
1201.000,0,0,0.000,0.015,0.016,0.000,1,0.880,0.653,10.440,0.913
1202.000,0,0,0.000,0.000,0.012,0.003,1,0.396,0.591,5.160,0.838
1203.000,0,0,0.000,0.011,0.018,0.003,1,0.736,0.635,8.519,0.895
1204.000,0,0,0.000,0.002,0.002,0.000,1,0.810,0.644,9.467,0.904
1205.000,0,0,0.000,0.038,0.038,0.038,0,2.186,0.822,52.176,0.981
1206.000,0,0,0.000,0.000,0.000,0.000,1,0.808,0.644,9.440,0.904
1207.000,1,0,0.000,0.000,0.089,0.000,0,-4.183,0.000,0.000,0.000
1208.000,1,0,0.000,0.000,7.976,0.000,0,-4.183,0.000,0.000,0.000
1209.000,1,0,0.000,0.000,0.012,0.000,0,-1.873,0.298,0.043,0.041
1210.000,0,0,0.000,0.000,0.008,0.004,0,-0.129,0.523,2.194,0.687
1211.000,0,0,0.000,0.000,0.704,0.416,0,-4.183,0.000,0.000,0.000
1212.000,0,0,0.000,0.000,0.017,0.000,1,0.064,0.548,3.044,0.753
1213.000,0,1,0.000,0.000,0.009,0.000,0,1.082,0.679,13.729,0.932
1214.000,0,1,0.000,0.000,0.009,0.000,1,1.899,0.785,37.755,0.974
1215.000,0,0,0.000,0.000,0.013,0.000,1,0.221,0.568,3.922,0.797
1216.000,0,1,0.000,0.000,0.005,0.000,0,1.222,0.697,16.507,0.943
1217.000,0,1,0.000,0.000,0.006,0.000,0,1.202,0.695,16.075,0.941
1218.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1219.000,0,0,0.000,0.000,0.000,0.005,0,0.261,0.573,4.182,0.807
1220.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1221.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1222.000,0,1,0.000,0.000,0.004,0.002,0,1.385,0.718,20.321,0.953
1223.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1224.000,0,0,0.000,0.017,0.016,0.001,1,1.013,0.670,12.516,0.926
1225.000,0,0,0.000,0.000,0.044,0.030,1,0.409,0.592,5.258,0.840
1226.000,1,0,0.000,0.000,0.023,0.011,1,-0.961,0.416,0.439,0.305
1227.000,0,0,0.000,0.000,1.219,0.119,0,-4.183,0.000,0.000,0.000
1228.000,0,0,0.000,0.012,0.143,0.178,1,4.252,1.088,374.526,0.997
1229.000,0,0,0.033,0.000,0.035,0.000,1,-1.808,0.307,0.052,0.049
1230.000,0,0,0.034,0.000,0.046,0.000,1,-2.381,0.233,0.007,0.007
1231.000,0,0,0.024,0.000,0.026,0.000,1,-1.153,0.391,0.285,0.222
1232.000,0,0,0.000,0.000,0.009,0.000,1,0.411,0.593,5.274,0.841
1233.000,0,0,0.000,0.000,0.021,0.005,1,0.138,0.557,3.432,0.774
1234.000,0,0,0.000,0.000,0.027,0.004,0,-1.011,0.409,0.393,0.282
1235.000,0,0,0.000,0.000,0.039,0.000,0,-1.729,0.317,0.065,0.061
1236.000,0,0,0.000,0.026,0.028,0.000,1,0.865,0.651,10.213,0.911
1237.000,0,0,0.000,0.000,0.032,0.003,1,-0.460,0.480,1.207,0.547
1238.000,0,0,0.000,0.022,0.024,0.000,1,0.894,0.655,10.637,0.914
1239.000,0,0,0.000,0.026,0.031,0.000,1,0.719,0.632,8.320,0.893
1240.000,0,0,0.000,0.002,0.017,0.000,1,0.175,0.562,3.647,0.785
1241.000,0,0,0.000,0.075,0.206,0.000,0,-4.183,0.000,0.000,0.000
1242.000,0,0,0.000,0.000,0.028,0.000,1,-0.407,0.487,1.333,0.571
1243.000,0,0,0.000,0.000,0.027,0.000,0,-1.214,0.383,0.247,0.198
1244.000,0,0,0.000,0.000,0.025,0.000,0,-1.103,0.397,0.320,0.242
1245.000,0,0,0.000,0.000,0.021,0.000,0,-0.946,0.418,0.453,0.312
1246.000,0,0,0.000,0.000,0.030,0.000,1,-0.516,0.473,1.085,0.520
1247.000,1,0,0.000,0.000,0.020,0.000,0,-2.197,0.256,0.015,0.015
1248.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1249.000,0,0,0.000,0.000,1.494,0.000,0,-4.183,0.000,0.000,0.000
1250.000,0,0,0.000,0.000,0.014,0.001,1,0.241,0.571,4.053,0.802
1251.000,0,0,0.000,0.020,0.024,0.005,1,1.006,0.669,12.399,0.925
1252.000,0,0,0.000,0.000,0.009,0.004,0,-0.198,0.514,1.946,0.661
1253.000,0,0,0.000,0.000,2.805,0.000,0,-4.183,0.000,0.000,0.000
1254.000,0,0,0.000,0.000,0.083,0.000,0,-3.685,0.064,0.000,0.000
1255.000,1,0,0.000,0.000,0.039,0.000,0,-3.032,0.149,0.000,0.000
1256.000,1,0,0.000,0.000,0.144,0.000,0,-4.183,0.000,0.000,0.000
1257.000,0,0,0.000,0.000,0.022,0.000,1,-0.182,0.516,2.002,0.667
1258.000,0,0,0.000,0.000,0.018,0.000,1,0.009,0.541,2.775,0.735
1259.000,0,0,0.000,0.000,0.039,0.000,1,-0.912,0.422,0.488,0.328
1260.000,0,0,0.000,0.000,0.016,0.000,1,0.127,0.556,3.375,0.771
1261.000,0,0,0.000,0.012,0.028,0.021,1,1.279,0.705,17.774,0.947
1262.000,0,0,0.000,0.034,0.039,0.034,0,1.734,0.763,31.135,0.969
1263.000,0,0,0.000,0.000,0.028,0.000,0,-1.240,0.380,0.232,0.189
1264.000,0,0,0.000,0.000,0.023,0.000,0,-1.009,0.410,0.394,0.283
1265.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1266.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1267.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1268.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1269.000,0,0,0.000,0.000,0.000,0.000,0,0.017,0.542,2.814,0.738
1270.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1271.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1272.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1273.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
1274.000,0,0,0.000,0.000,0.018,0.000,1,0.033,0.544,2.889,0.743
1275.000,1,0,0.000,0.000,0.011,0.003,1,-0.832,0.432,0.577,0.366
1276.000,0,0,0.005,0.000,0.005,0.000,0,-0.398,0.488,1.356,0.576
1277.000,0,0,0.003,0.007,0.040,0.000,0,-1.565,0.338,0.102,0.093
1278.000,0,0,0.004,0.000,0.025,0.011,1,0.187,0.564,3.713,0.788
1279.000,0,0,0.000,0.000,0.029,0.011,1,0.095,0.552,3.201,0.762
1280.000,0,0,0.000,0.000,0.029,0.026,1,0.905,0.656,10.795,0.915
1281.000,0,0,0.000,0.000,0.030,0.004,1,-0.305,0.500,1.607,0.616
1282.000,0,0,0.000,0.000,0.039,0.028,1,0.565,0.613,6.649,0.869
1283.000,0,0,0.000,0.022,0.024,0.000,1,0.869,0.652,10.283,0.911
1284.000,0,0,0.000,0.000,0.035,0.000,1,-0.726,0.446,0.719,0.418
1285.000,0,0,0.000,0.025,0.031,0.000,1,0.721,0.633,8.340,0.893
1286.000,0,0,0.000,0.000,6.861,0.000,0,-4.183,0.000,0.000,0.000
1287.000,0,0,0.000,0.045,0.118,0.000,0,-2.984,0.155,0.000,0.000
1288.000,0,0,0.000,0.000,0.913,0.000,0,-4.183,0.000,0.000,0.000
1289.000,0,0,0.000,0.000,1.130,0.000,0,-4.183,0.000,0.000,0.000
1290.000,0,0,0.000,0.000,0.483,0.000,1,-4.183,0.000,0.000,0.000
1291.000,0,0,0.000,0.000,0.043,0.000,1,-1.089,0.399,0.330,0.248
1292.000,0,0,0.000,0.000,0.033,0.000,1,-0.672,0.453,0.800,0.445
1293.000,0,0,0.000,0.000,3.724,0.000,0,-4.183,0.000,0.000,0.000
1294.000,0,0,0.000,0.000,0.280,0.000,0,-4.183,0.000,0.000,0.000
1295.000,0,0,0.000,0.000,0.052,0.000,0,-2.306,0.242,0.010,0.010
1296.000,1,0,0.000,0.000,0.026,0.000,0,-2.472,0.221,0.005,0.005
1297.000,0,0,0.000,0.000,0.028,0.000,0,-1.227,0.381,0.240,0.193
1298.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1299.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1300.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1301.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1302.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1303.000,0,0,0.000,0.000,0.000,0.000,0,-0.003,0.539,2.723,0.731
1304.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1305.000,0,1,0.000,0.000,0.022,0.000,1,1.318,0.710,18.673,0.949
1306.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1307.000,0,0,0.000,0.000,0.071,0.000,0,-3.138,0.135,0.000,0.000
1308.000,0,0,0.000,0.000,4.763,0.000,0,-4.183,0.000,0.000,0.000
1309.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
1310.000,1,0,0.000,0.000,0.047,0.000,0,-3.423,0.098,0.000,0.000
1311.000,0,0,0.000,0.000,0.026,0.003,1,-0.185,0.516,1.991,0.666
1312.000,0,0,0.000,0.000,0.010,0.004,1,0.590,0.616,6.898,0.873
1313.000,0,0,0.000,0.000,0.099,0.000,1,-3.589,0.077,0.000,0.000
1314.000,0,0,0.000,0.000,0.019,0.000,1,-0.033,0.535,2.587,0.721
1315.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1316.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1317.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1318.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1319.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1320.000,0,0,0.000,0.000,0.026,0.019,1,0.634,0.621,7.352,0.880
1321.000,0,0,0.000,0.000,0.004,0.000,1,0.625,0.620,7.264,0.879
1322.000,0,0,0.000,0.000,0.025,0.000,1,-0.297,0.501,1.632,0.620
1323.000,0,0,0.000,0.001,0.030,0.009,1,-0.019,0.537,2.647,0.726
1324.000,0,0,0.021,0.021,0.078,0.039,1,-0.300,0.501,1.623,0.619
1325.000,0,0,0.005,0.010,0.063,0.018,1,-0.749,0.443,0.685,0.407
1326.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
1327.000,1,0,0.000,0.000,0.113,0.000,0,-4.183,0.000,0.000,0.000
1328.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1329.000,0,0,0.007,0.002,0.016,0.001,1,0.034,0.544,2.895,0.743
1330.000,0,0,0.002,0.000,0.002,0.000,0,-0.118,0.525,2.239,0.691
1331.000,0,0,0.000,0.000,0.021,0.000,1,-0.122,0.524,2.220,0.689
1332.000,0,0,0.014,0.000,0.020,0.003,1,-0.328,0.497,1.541,0.606
1333.000,0,0,0.003,0.000,0.016,0.000,1,0.008,0.541,2.770,0.735
1334.000,0,0,0.000,0.000,0.026,0.004,1,-0.155,0.520,2.098,0.677
1335.000,0,0,0.000,0.000,0.037,0.001,1,-0.793,0.437,0.626,0.385
1336.000,0,0,0.000,0.000,0.030,0.037,0,0.602,0.617,7.025,0.875
1337.000,0,0,0.000,0.000,0.003,0.000,1,0.674,0.627,7.799,0.886
1338.000,0,0,0.000,0.000,0.024,0.012,1,0.340,0.584,4.731,0.826
1339.000,0,0,0.000,0.012,0.051,0.011,1,-0.307,0.500,1.603,0.616
1340.000,0,0,0.000,0.015,0.082,0.000,1,-2.039,0.277,0.025,0.025
1341.000,0,0,0.033,0.000,0.033,0.000,1,-1.751,0.314,0.061,0.057
1342.000,0,0,0.000,0.003,0.043,0.000,0,-1.779,0.310,0.056,0.053
1343.000,0,0,0.000,0.000,2.791,0.000,0,-4.183,0.000,0.000,0.000
1344.000,0,1,0.000,0.000,0.135,0.000,1,-3.728,0.059,0.000,0.000
1345.000,0,0,0.000,0.000,0.064,0.000,1,-2.025,0.278,0.026,0.026
1346.000,0,0,0.000,0.000,0.024,0.000,0,-1.067,0.402,0.347,0.258
1347.000,0,0,0.000,0.000,0.052,0.000,1,-1.484,0.348,0.126,0.112
1348.000,0,0,0.000,0.000,0.035,0.000,1,-0.756,0.442,0.676,0.403
1349.000,0,0,0.000,0.000,0.063,0.000,0,-2.795,0.179,0.001,0.001
1350.000,0,0,0.000,0.000,20.599,0.000,0,-4.183,0.000,0.000,0.000
1351.000,1,0,0.000,0.000,0.067,0.000,0,-4.183,0.000,0.000,0.000
1352.000,0,0,0.000,0.000,0.853,0.000,0,-4.183,0.000,0.000,0.000
1353.000,0,0,0.000,0.000,0.069,0.000,0,-3.072,0.143,0.000,0.000
1354.000,0,0,0.004,0.000,0.007,0.000,1,0.388,0.590,5.090,0.836
1355.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1356.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1357.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1358.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1359.000,0,0,0.000,0.000,0.016,0.002,1,0.222,0.568,3.928,0.797
1360.000,0,0,0.000,0.000,0.027,0.000,0,-1.191,0.386,0.261,0.207
1361.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1362.000,1,1,0.000,0.000,0.015,0.000,0,-0.524,0.472,1.069,0.517
1363.000,0,0,0.000,0.000,0.086,0.000,0,-3.834,0.045,0.000,0.000
1364.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1365.000,1,0,0.000,0.000,0.049,0.000,0,-3.496,0.089,0.000,0.000
1366.000,0,0,0.000,0.000,0.030,0.013,1,0.144,0.558,3.466,0.776
1367.000,0,0,0.000,0.000,0.015,0.000,0,-0.681,0.452,0.786,0.440
1368.000,0,0,0.000,0.000,0.021,0.000,1,-0.110,0.525,2.267,0.694
1369.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1370.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1371.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1372.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1373.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1374.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1375.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1376.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1377.000,0,0,0.000,0.000,0.006,0.000,0,-0.257,0.506,1.751,0.637
1378.000,0,0,0.000,0.000,0.022,0.000,1,-0.167,0.518,2.054,0.673
1379.000,0,0,0.000,0.001,0.031,0.011,1,0.020,0.542,2.827,0.739
1380.000,1,0,0.000,0.000,0.116,0.000,0,-4.183,0.000,0.000,0.000
1381.000,0,0,0.000,0.000,0.014,0.000,0,-0.634,0.458,0.863,0.463
1382.000,0,0,0.336,0.000,0.336,0.073,0,-4.183,0.000,0.000,0.000
1383.000,0,0,0.000,0.000,0.029,0.000,0,-1.283,0.374,0.209,0.173
1384.000,0,0,0.002,0.000,0.026,0.000,1,-0.402,0.488,1.346,0.574
1385.000,0,0,0.023,0.000,0.030,0.000,1,-1.278,0.375,0.212,0.175
1386.000,0,0,0.000,0.000,0.027,0.000,1,-0.391,0.489,1.375,0.579
1387.000,0,0,0.000,0.000,0.042,0.038,0,0.124,0.556,3.354,0.770
1388.000,0,0,0.000,0.000,0.044,0.043,0,0.242,0.571,4.059,0.802
1389.000,0,0,0.000,0.000,0.011,0.003,1,0.479,0.601,5.848,0.854
1390.000,0,0,0.000,0.000,0.039,0.002,1,-0.823,0.433,0.588,0.370
1391.000,0,0,0.000,0.000,0.022,0.016,1,0.628,0.621,7.288,0.879
1392.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1393.000,0,0,0.000,0.000,0.213,0.000,0,-4.183,0.000,0.000,0.000
1394.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
1395.000,0,0,0.000,0.000,0.091,0.000,1,-3.252,0.120,0.000,0.000
1396.000,0,0,0.000,0.000,0.044,0.000,1,-1.133,0.394,0.298,0.230
1397.000,0,0,0.000,0.000,0.077,0.000,0,-3.443,0.095,0.000,0.000
1398.000,0,0,0.000,0.000,0.219,0.000,0,-4.183,0.000,0.000,0.000
1399.000,0,0,0.000,0.000,0.054,0.000,0,-2.412,0.228,0.007,0.007
1400.000,0,0,0.000,0.000,0.052,0.000,0,-2.308,0.242,0.010,0.010
1401.000,0,0,0.000,0.000,0.041,0.000,0,-1.805,0.307,0.052,0.049
1402.000,0,0,0.000,0.000,0.037,0.000,0,-1.646,0.327,0.082,0.076
1403.000,0,0,0.000,0.000,0.017,0.006,1,0.387,0.590,5.086,0.836
1404.000,1,0,0.000,0.000,0.000,0.001,1,-0.454,0.481,1.222,0.550
1405.000,0,0,0.000,0.000,0.007,0.002,0,-0.226,0.511,1.852,0.649
1406.000,0,0,0.022,0.000,0.023,0.000,1,-0.926,0.420,0.473,0.321
1407.000,0,0,0.021,0.000,0.021,0.000,1,-0.817,0.434,0.595,0.373
1408.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1409.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1410.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1411.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1412.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1413.000,0,0,0.000,0.000,0.022,0.000,1,-0.140,0.522,2.153,0.683
1414.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1415.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
1416.000,0,0,0.000,0.000,1.328,0.346,0,-4.183,0.000,0.000,0.000
1417.000,0,0,0.000,0.000,3.043,0.000,0,-4.183,0.000,0.000,0.000
1418.000,1,1,0.000,0.000,0.031,0.006,1,-0.095,0.527,2.328,0.699
1419.000,0,0,0.000,0.000,0.018,0.000,1,0.004,0.540,2.752,0.733
1420.000,0,0,0.000,0.000,0.014,0.001,1,0.272,0.575,4.252,0.810
1421.000,0,0,0.000,0.000,0.038,0.000,1,-0.882,0.426,0.519,0.342
1422.000,0,1,0.000,0.000,0.013,0.000,0,0.894,0.655,10.632,0.914
1423.000,0,1,0.000,0.000,0.012,0.000,0,0.939,0.661,11.323,0.919
1424.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1425.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1426.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1427.000,0,0,0.000,0.000,2.386,0.000,0,-4.183,0.000,0.000,0.000
1428.000,0,0,0.000,0.000,0.561,0.507,1,2.036,0.802,44.129,0.978
1429.000,0,0,0.000,0.000,0.011,0.000,1,0.346,0.584,4.778,0.827
1430.000,0,0,0.025,0.000,0.038,0.015,0,-1.733,0.316,0.064,0.060
1431.000,1,0,0.000,0.000,0.255,0.000,0,-4.183,0.000,0.000,0.000
1432.000,0,0,0.000,0.000,0.088,0.000,1,-3.094,0.141,0.000,0.000
1433.000,0,0,0.007,0.000,0.059,0.000,1,-2.064,0.273,0.023,0.023
1434.000,0,0,0.000,0.000,0.022,0.000,1,-0.140,0.522,2.153,0.683
1435.000,0,0,0.030,0.000,0.043,0.000,1,-2.092,0.270,0.021,0.021
1436.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
1437.000,0,0,0.000,0.000,0.030,0.000,0,-1.356,0.365,0.175,0.149
1438.000,0,0,0.002,0.000,0.051,0.014,1,-0.777,0.439,0.647,0.393
1439.000,0,0,0.000,0.000,0.017,0.000,1,0.050,0.546,2.973,0.748
1440.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1441.000,0,0,0.012,0.010,0.017,0.000,1,0.172,0.562,3.630,0.784
1442.000,0,0,0.000,0.000,0.103,0.000,0,-4.183,0.000,0.000,0.000
1443.000,0,0,0.000,0.000,1.063,0.000,1,-4.183,0.000,0.000,0.000
1444.000,0,0,0.000,0.000,0.023,0.000,1,-0.219,0.511,1.874,0.652
1445.000,0,0,0.000,0.000,0.025,0.000,0,-1.115,0.396,0.311,0.237
1446.000,0,0,0.000,0.000,0.026,0.003,0,-1.018,0.408,0.387,0.279
1447.000,0,0,0.000,0.000,0.218,0.000,0,-4.183,0.000,0.000,0.000
1448.000,0,0,0.000,0.000,0.043,0.000,0,-1.932,0.290,0.035,0.034
1449.000,0,0,0.000,0.000,0.033,0.006,0,-1.183,0.387,0.266,0.210
1450.000,0,0,0.000,0.000,3.832,0.000,0,-4.183,0.000,0.000,0.000
1451.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1452.000,0,0,0.006,0.000,0.018,0.013,1,0.484,0.602,5.891,0.855
1453.000,0,0,0.043,0.000,0.043,0.000,1,-2.490,0.218,0.005,0.005
1454.000,0,0,0.011,0.000,0.011,0.001,1,0.041,0.545,2.929,0.745
1455.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1456.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1457.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1458.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1459.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1460.000,0,0,0.000,0.000,0.082,0.000,1,-2.844,0.173,0.001,0.001
1461.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
1462.000,1,0,0.000,0.000,0.068,0.000,0,-4.183,0.000,0.000,0.000
1463.000,1,0,0.000,0.000,0.041,0.014,1,-1.570,0.337,0.101,0.092
1464.000,0,0,0.000,0.000,0.013,0.010,1,0.790,0.642,9.205,0.902
1465.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1466.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
1467.000,0,0,0.000,0.000,0.014,0.000,1,0.186,0.564,3.708,0.788
1468.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1469.000,0,0,18.645,0.000,18.645,6.602,0,-4.183,0.000,0.000,0.000
1470.000,0,0,0.027,0.000,0.027,0.000,1,-1.250,0.378,0.227,0.185
1471.000,0,0,0.000,0.000,0.022,0.000,1,-0.140,0.522,2.152,0.683
1472.000,0,0,0.000,0.000,0.019,0.000,1,-0.047,0.534,2.525,0.716
1473.000,0,1,0.000,0.000,0.028,0.003,1,1.197,0.694,15.974,0.941
1474.000,0,1,0.000,0.001,0.020,0.001,1,1.460,0.728,22.315,0.957
1475.000,0,0,0.000,0.001,0.029,0.000,1,-0.411,0.487,1.323,0.569
1476.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
1477.000,0,0,0.000,0.000,0.739,0.000,1,-4.183,0.000,0.000,0.000
1478.000,0,0,0.000,0.000,0.044,0.000,1,-1.161,0.390,0.280,0.219
1479.000,0,0,0.000,0.000,0.024,0.000,0,-1.056,0.403,0.355,0.262
1480.000,0,0,0.000,0.000,0.839,0.000,1,-4.183,0.000,0.000,0.000
1481.000,0,0,0.000,0.000,0.024,0.000,0,-1.080,0.400,0.337,0.252
